what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394461929890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394461929967
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394461930204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394461930390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394461930553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1394461932184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394461934125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394461935011
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1394461938791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394461939519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394461941071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394461945281
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394461945690
error,log,,,"Errors occurred during the build.",1394461945701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394461946016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394461947883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394461965610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394461966102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394461993325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394461997244
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1394461998270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1394461999189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462001686
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462009788
error,log,,,"Errors occurred during the build.",1394462009806
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462012208
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1394462018093
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462018318
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462018347
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462029621
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462031204
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462038569
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462044490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462049267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462057249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462057533
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462058105
error,log,,,"Errors occurred during the build.",1394462058182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462060408
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394462066334
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394462066487
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462068994
error,log,,,"Errors occurred during the build.",1394462069006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462069151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462072118
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462078483
error,log,,,"Errors occurred during the build.",1394462078494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462170922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462173701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462176851
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462178351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462180302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462183452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462187271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462214482
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462217385
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462248267
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462258052
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462261591
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462267704
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462319685
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462327764
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462344964
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462354226
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462371519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462385030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462385710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462386417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462417996
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1394462467919
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462473767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462508915
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462511737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462512327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462512550
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1394462528841
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462529366
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462529503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462529628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394462530276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462531545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462560541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462568582
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462569047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462569068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462569104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462570832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1394462575136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462575837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1394462576779
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462579432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462579441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462579449
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462580659
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462581936
error,log,,,"Errors occurred during the build.",1394462581957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462604199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462604375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462604513
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462604595
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1394462604722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462607643
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462607978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462608124
error,log,,,"offset 104 is out of [0, 103]",1394462615721
error,log,,,"offset 18 is out of [0, 17]",1394462615739
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1394462615787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462617562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394462618898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1394462619707
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394462621988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394462622275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462633978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1394462634131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394462636701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462641352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462646113
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394462646417
error,log,,,"Errors occurred during the build.",1394462646428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462648884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462658645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462661938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462706470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462710402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462733217
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462766368
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462774000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462777048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462816753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462819321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462915957
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394462918193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462930709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462933928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394462942092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394463472004
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394463497822
