what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394118905662
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118919367
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118919503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118919638
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118919781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118919929
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394118920064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394118927709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394118929622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118932471
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394118937066
error,log,,,"Errors occurred during the build.",1394118937256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118947836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118948185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118956023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118959810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118963029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118964340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118981193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118981731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394118992202
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394118996752
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1394119000503
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394119000757
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394119000816
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394119058219
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394119064517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394119114175
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394119119554
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394119123097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394119123116
