what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1394155080688
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155082479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394155082817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155083213
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394155083777
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155091123
error,log,,,"Errors occurred during the build.",1394155091135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155186557
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155186737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1394155187071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394155189781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155192047
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155200102
error,log,,,"Errors occurred during the build.",1394155200128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155219739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155264976
closed,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155297254
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155299305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155397153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155400326
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155412792
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155422466
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155428991
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155449309
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155473956
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155480955
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155484875
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155600070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155635973
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155643893
error,log,,,"Errors occurred during the build.",1394155643938
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155664693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155668450
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394155670327
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155676699
error,log,,,"Errors occurred during the build.",1394155676753
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1394155718064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1394155718178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394155721726
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1394155721847
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394155745602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394155747187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394155747370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1394155747580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394155748967
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1394155749860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155751226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394155751472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155759211
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155759614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155759655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155759717
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155767890
error,log,,,"Errors occurred during the build.",1394155767917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394155780720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155782130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155782283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1394155782433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1394155782996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1394155794988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155796284
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155804736
error,log,,,"Errors occurred during the build.",1394155804751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1394155809052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394155809785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155812714
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155820742
error,log,,,"Errors occurred during the build.",1394155820756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1394155824785
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394155827994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394155829270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155835315
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394155836769
error,log,,,"Errors occurred during the build.",1394155836822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394155967004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394156010183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1394156015387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156017659
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394156018185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156018213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394156018240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156022426
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394156026838
error,log,,,"Errors occurred during the build.",1394156026850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156033024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156033536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156034386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156035341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156036045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156040418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156041461
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394156042911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156044960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1394156044977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156048195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394156051202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156055892
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1394156059959
error,log,,,"Errors occurred during the build.",1394156059973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156289085
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394156291739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156294803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156295467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156295792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156309002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156311748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156315761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156318188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156319048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156322051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156324652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156325884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156350879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156352733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156602946
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1394156608704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394156638701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394197494021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394197497359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394197498557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394197499558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394199032685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394199034357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205838320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205842842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205847966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205891604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205895379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205896018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205896384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394205900339
